EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
2668,28,BLOG,595,26,0,19-12-2025 00:00,20,12
2670,18,SOCIAL MEDIA,1407,188,38,02-01-2024 00:00,6,11
2672,3,VIDEO,159,15,1,25-09-2024 00:00,15,20
2675,26,VIDEO,589,43,4,25-11-2024 00:00,13,13
2676,39,BLOG,293,5,0,30-11-2025 00:00,16,12
2677,31,SOCIAL MEDIA,1648,253,16,29-05-2024 00:00,17,5
2679,25,SOCIAL MEDIA,667,70,6,25-09-2024 00:00,2,13
2680,12,BLOG,2076,278,30,18-11-2024 00:00,16,2
2681,48,BLOG,512,17,0,03-09-2025 00:00,7,19
2683,21,SOCIAL MEDIA,1997,317,16,02-11-2024 00:00,10,5
2684,37,VIDEO,1402,382,116,10-07-2023 00:00,6,5
2685,19,SOCIAL MEDIA,7895,1046,404,10-02-2023 00:00,19,8
2686,6,VIDEO,1885,238,31,25-06-2024 00:00,4,6
2687,49,BLOG,3451,368,59,02-08-2023 00:00,1,13
2688,1,VIDEO,760,21,0,02-12-2025 00:00,2,15
2689,10,BLOG,2742,641,60,07-09-2023 00:00,10,11
2690,34,SOCIAL MEDIA,3805,913,258,14-06-2023 00:00,16,1
2692,2,SOCIAL MEDIA,621,74,8,28-01-2025 00:00,18,15
2693,7,BLOG,329,6,0,12-08-2025 00:00,18,6
2694,46,VIDEO,248,5,0,22-10-2025 00:00,2,12
2695,35,VIDEO,4184,373,62,20-01-2024 00:00,1,3
2696,27,VIDEO,3366,254,37,07-09-2024 00:00,11,12
2698,27,BLOG,1698,309,66,17-04-2024 00:00,18,10
2699,9,BLOG,602,11,0,26-12-2025 00:00,7,18
2700,36,BLOG,3516,872,79,24-09-2023 00:00,17,13
2701,18,BLOG,886,104,11,25-04-2024 00:00,6,4
2703,38,VIDEO,266,18,1,11-05-2025 00:00,7,2
2704,31,BLOG,823,120,24,07-03-2024 00:00,6,14
2706,20,VIDEO,4256,672,180,06-05-2024 00:00,2,13
2707,15,SOCIAL MEDIA,1299,152,30,22-06-2024 00:00,8,20
2709,31,SOCIAL MEDIA,2506,483,42,23-08-2024 00:00,18,1
2710,8,VIDEO,1436,206,26,22-01-2025 00:00,15,16
2711,18,BLOG,4511,652,106,21-09-2023 00:00,20,19
2712,15,SOCIAL MEDIA,6442,1781,200,01-11-2023 00:00,7,14
2713,9,VIDEO,1423,267,60,22-08-2023 00:00,15,7
2714,28,BLOG,1452,135,6,25-03-2025 00:00,3,20
2715,6,BLOG,1028,106,24,16-09-2023 00:00,20,17
2716,48,SOCIAL MEDIA,6335,733,189,17-01-2024 00:00,6,8
2717,25,VIDEO,2172,291,51,29-05-2024 00:00,12,18
2718,40,BLOG,2000,813,305,03-03-2023 00:00,18,13
2719,30,BLOG,7878,1959,894,21-03-2023 00:00,7,14
2720,25,VIDEO,152,5,0,29-07-2025 00:00,20,17
2721,45,SOCIAL MEDIA,5413,1394,530,31-07-2023 00:00,14,5
2723,14,BLOG,1517,174,68,23-02-2023 00:00,1,15
2724,2,BLOG,1784,163,16,03-01-2025 00:00,12,10
2725,9,VIDEO,1020,27,1,23-08-2025 00:00,6,11
2727,15,BLOG,659,269,90,08-01-2023 00:00,14,13
2728,24,BLOG,5664,1710,662,05-04-2023 00:00,15,16
2729,15,VIDEO,4004,756,95,06-01-2023 00:00,10,15
2730,45,BLOG,945,223,17,01-02-2024 00:00,18,10
2731,45,VIDEO,152,15,0,08-01-2025 00:00,9,11
2732,44,SOCIAL MEDIA,3302,403,91,01-06-2023 00:00,15,11
2733,31,VIDEO,4995,939,57,30-06-2024 00:00,5,13
2734,48,SOCIAL MEDIA,3169,233,40,12-08-2024 00:00,20,13
2738,21,VIDEO,3029,372,58,03-09-2024 00:00,9,6
2740,25,BLOG,1513,53,6,17-04-2025 00:00,17,8
2741,35,SOCIAL MEDIA,2591,430,96,03-05-2024 00:00,12,5
2742,37,BLOG,396,137,42,16-03-2023 00:00,6,3
2745,32,VIDEO,3612,1001,309,14-08-2023 00:00,12,18
2747,34,BLOG,112,38,3,02-12-2023 00:00,10,13
2748,16,SOCIAL MEDIA,1209,156,26,29-11-2024 00:00,5,12
2749,20,SOCIAL MEDIA,967,128,10,02-03-2025 00:00,15,18
2750,33,SOCIAL MEDIA,163,2,0,04-09-2025 00:00,10,7
2752,12,VIDEO,1801,159,20,04-07-2024 00:00,9,16
2753,49,BLOG,115,7,0,14-03-2025 00:00,6,3
2754,15,VIDEO,1309,101,29,19-12-2023 00:00,5,15
2755,49,VIDEO,8392,2061,729,24-04-2023 00:00,1,13
2756,7,SOCIAL MEDIA,2076,298,75,22-01-2024 00:00,10,2
2758,17,BLOG,825,78,19,14-06-2024 00:00,17,2
2759,38,BLOG,490,33,1,08-07-2025 00:00,16,17
2761,41,SOCIAL MEDIA,4542,1110,147,25-04-2024 00:00,8,2
2762,44,BLOG,1069,20,0,31-08-2025 00:00,3,19
2763,3,BLOG,1404,69,9,08-03-2025 00:00,15,1
2765,15,SOCIAL MEDIA,5396,2422,858,22-03-2023 00:00,4,6
2767,49,SOCIAL MEDIA,2252,252,63,02-01-2024 00:00,8,17
2768,7,VIDEO,896,372,129,16-05-2023 00:00,11,20
2769,47,BLOG,1266,504,75,10-05-2023 00:00,1,16
2772,47,SOCIAL MEDIA,4671,1275,533,30-04-2023 00:00,14,15
2773,6,BLOG,7100,1370,659,05-02-2023 00:00,14,10
2774,27,VIDEO,2592,222,41,16-05-2024 00:00,8,8
2775,17,BLOG,5086,1337,276,22-04-2024 00:00,1,11
2776,45,BLOG,4565,601,111,04-04-2023 00:00,12,20
2777,23,SOCIAL MEDIA,1426,150,22,04-01-2025 00:00,11,10
2779,16,VIDEO,250,30,3,29-01-2025 00:00,6,8
2781,32,VIDEO,3995,552,110,07-02-2024 00:00,11,19
2782,21,BLOG,346,12,0,27-08-2025 00:00,15,14
2783,46,BLOG,299,13,0,06-05-2025 00:00,10,10
2784,8,SOCIAL MEDIA,319,4,0,05-10-2025 00:00,6,7
2786,44,SOCIAL MEDIA,1808,169,19,25-03-2025 00:00,5,5
2787,47,BLOG,2291,73,7,28-03-2025 00:00,8,12
2788,23,BLOG,953,189,31,16-09-2024 00:00,13,20
2789,4,BLOG,3399,758,114,07-07-2024 00:00,2,2
2790,35,SOCIAL MEDIA,113,10,1,10-10-2024 00:00,10,7
2792,29,BLOG,1841,200,17,07-04-2025 00:00,9,6
2794,18,VIDEO,4639,812,195,27-05-2024 00:00,1,6
2795,18,SOCIAL MEDIA,1666,716,224,05-03-2023 00:00,16,10
2796,35,VIDEO,6356,1160,547,02-02-2023 00:00,17,2
2797,34,BLOG,6567,1130,485,18-03-2023 00:00,7,16
2798,18,BLOG,875,95,13,24-01-2025 00:00,2,18
2802,24,BLOG,7571,639,156,06-08-2023 00:00,13,10
2803,38,SOCIAL MEDIA,1150,43,2,11-07-2025 00:00,14,16
2804,13,SOCIAL MEDIA,4265,1244,347,04-01-2024 00:00,6,13
2805,37,BLOG,1188,212,35,08-08-2024 00:00,13,5
2810,17,SOCIAL MEDIA,184,75,30,19-01-2023 00:00,4,18
2811,21,SOCIAL MEDIA,4459,546,193,11-11-2023 00:00,3,3
2812,21,VIDEO,4141,1516,302,14-07-2023 00:00,18,1
2813,48,SOCIAL MEDIA,8387,846,326,01-06-2023 00:00,2,7
2814,30,SOCIAL MEDIA,740,23,1,23-10-2025 00:00,1,19
2815,25,SOCIAL MEDIA,1076,14,0,05-08-2025 00:00,5,17
2816,45,BLOG,1173,212,59,30-09-2023 00:00,13,13
2817,6,BLOG,2181,902,324,27-05-2023 00:00,7,9
2820,49,BLOG,3214,585,28,02-11-2024 00:00,4,6
2821,45,BLOG,4035,934,223,31-05-2024 00:00,13,15
2822,16,SOCIAL MEDIA,82,1,0,22-10-2025 00:00,15,19
2823,42,VIDEO,522,24,0,07-10-2025 00:00,6,14
2824,10,SOCIAL MEDIA,4836,529,81,12-07-2024 00:00,17,12
2827,3,VIDEO,4528,538,67,10-02-2024 00:00,11,17
2828,34,VIDEO,561,18,0,04-12-2025 00:00,20,1
2829,33,SOCIAL MEDIA,196,11,0,25-08-2025 00:00,11,20
2830,45,VIDEO,9196,3663,941,02-02-2023 00:00,2,18
2831,15,BLOG,3493,603,61,24-04-2024 00:00,14,8
2833,26,VIDEO,133,5,0,27-05-2025 00:00,12,19
2835,34,SOCIAL MEDIA,4491,417,60,14-06-2024 00:00,6,15
2836,28,SOCIAL MEDIA,1920,154,5,14-12-2024 00:00,8,2
2837,29,BLOG,2417,752,232,05-03-2023 00:00,15,2
2838,29,BLOG,674,20,0,16-12-2025 00:00,20,6
2839,4,BLOG,1107,30,0,15-04-2025 00:00,12,16
2840,37,SOCIAL MEDIA,997,187,14,01-11-2024 00:00,2,2
2841,27,BLOG,3075,645,122,17-03-2024 00:00,11,13
2842,8,SOCIAL MEDIA,2193,615,223,14-09-2023 00:00,10,19
2843,43,VIDEO,2444,145,22,05-01-2025 00:00,17,9
2845,31,SOCIAL MEDIA,8015,3408,680,18-02-2023 00:00,7,5
2847,27,SOCIAL MEDIA,910,216,46,22-01-2024 00:00,13,5
2848,44,SOCIAL MEDIA,5920,1216,146,02-03-2024 00:00,1,15
2849,1,BLOG,4045,920,279,19-11-2023 00:00,18,8
2850,45,VIDEO,345,7,0,03-08-2025 00:00,10,6
2851,9,SOCIAL MEDIA,259,3,0,26-11-2025 00:00,5,11
2852,38,VIDEO,1699,35,1,23-06-2025 00:00,4,11
2853,43,SOCIAL MEDIA,3041,360,18,25-09-2024 00:00,18,16
2855,24,SOCIAL MEDIA,6273,1825,299,30-05-2023 00:00,17,3
2856,23,BLOG,1851,319,61,04-08-2024 00:00,2,12
2857,38,VIDEO,1391,127,6,30-04-2025 00:00,15,19
2858,33,VIDEO,3565,677,152,09-07-2024 00:00,2,9
2859,30,SOCIAL MEDIA,2370,128,3,14-04-2025 00:00,2,16
2861,13,SOCIAL MEDIA,3896,798,158,26-09-2024 00:00,8,15
2862,1,BLOG,6244,1844,519,27-11-2023 00:00,2,5
2863,44,VIDEO,1274,346,106,17-11-2023 00:00,14,19
2864,7,VIDEO,863,161,30,31-08-2023 00:00,12,14
2865,33,BLOG,593,18,0,25-09-2025 00:00,13,10
2866,20,BLOG,5510,1357,190,08-02-2024 00:00,9,13
2867,23,BLOG,1686,219,26,07-09-2024 00:00,17,16
2868,29,VIDEO,2156,867,372,16-04-2023 00:00,14,11
2869,12,SOCIAL MEDIA,1009,54,2,29-04-2025 00:00,16,7
2870,8,BLOG,775,39,1,25-08-2025 00:00,13,10
2871,4,VIDEO,2431,485,129,23-05-2023 00:00,17,13
2874,29,VIDEO,5823,858,101,09-10-2023 00:00,20,5
2875,26,VIDEO,1717,92,8,30-05-2025 00:00,18,20
2876,36,SOCIAL MEDIA,815,19,0,25-06-2025 00:00,20,7
2877,43,VIDEO,6960,1667,419,22-09-2023 00:00,9,3
2878,19,BLOG,1457,232,32,25-08-2023 00:00,6,16
2881,5,VIDEO,625,118,8,10-07-2024 00:00,6,7
2882,8,SOCIAL MEDIA,5305,495,126,22-04-2024 00:00,1,12
2883,31,VIDEO,5326,2157,393,10-06-2023 00:00,20,8
2884,33,SOCIAL MEDIA,1426,38,2,26-06-2025 00:00,9,10
2885,27,VIDEO,412,5,0,13-08-2025 00:00,8,19
2888,17,VIDEO,5458,2431,333,26-02-2023 00:00,1,17
2889,33,SOCIAL MEDIA,548,9,0,24-09-2025 00:00,9,2
2890,13,BLOG,1381,83,13,12-08-2024 00:00,2,16
2893,19,BLOG,7643,3344,1293,07-01-2023 00:00,8,3
2894,30,SOCIAL MEDIA,9692,2499,1178,30-01-2023 00:00,13,5
2895,31,VIDEO,5667,1217,130,12-10-2023 00:00,9,3
2897,23,VIDEO,580,46,10,03-12-2023 00:00,8,19
2898,33,BLOG,791,9,0,11-10-2025 00:00,17,9
2899,8,SOCIAL MEDIA,5316,1296,167,22-11-2023 00:00,2,5
2900,9,SOCIAL MEDIA,1622,91,2,12-05-2025 00:00,18,17
2901,26,SOCIAL MEDIA,4704,1076,110,11-02-2023 00:00,12,13
2902,21,BLOG,2988,688,94,03-07-2024 00:00,15,7
2903,46,SOCIAL MEDIA,2124,268,22,31-07-2023 00:00,3,10
2904,32,SOCIAL MEDIA,3532,1204,348,14-08-2023 00:00,12,8
2905,5,SOCIAL MEDIA,2123,204,14,07-04-2025 00:00,10,3
2906,45,VIDEO,1422,268,47,03-11-2023 00:00,3,4
2907,27,VIDEO,973,28,0,27-06-2025 00:00,8,13
2908,6,SOCIAL MEDIA,1243,75,2,19-06-2025 00:00,8,19
2911,36,VIDEO,1169,97,2,25-06-2025 00:00,18,6
2912,14,VIDEO,3181,549,182,12-11-2023 00:00,8,15
2914,48,BLOG,963,54,1,03-07-2025 00:00,1,14
2915,4,VIDEO,1121,70,2,27-03-2025 00:00,10,11
2916,33,VIDEO,2798,220,42,19-11-2023 00:00,14,3
2917,32,VIDEO,198,2,0,18-11-2025 00:00,20,11
2918,12,SOCIAL MEDIA,163,3,0,03-05-2025 00:00,8,20
2919,45,BLOG,5305,1982,796,28-01-2023 00:00,9,10
2920,44,SOCIAL MEDIA,6110,2113,903,25-02-2023 00:00,2,14
2921,3,SOCIAL MEDIA,488,15,0,24-11-2025 00:00,10,2
2924,26,VIDEO,153,21,2,30-12-2024 00:00,13,14
2927,33,SOCIAL MEDIA,1772,292,37,11-12-2024 00:00,13,5
2928,33,BLOG,1863,95,5,16-03-2025 00:00,3,20
2929,23,SOCIAL MEDIA,151,10,0,05-09-2024 00:00,6,18
2931,40,VIDEO,3188,583,90,28-02-2024 00:00,9,9
2932,28,BLOG,948,243,64,30-03-2023 00:00,8,3
2933,41,SOCIAL MEDIA,698,45,2,25-07-2025 00:00,4,10
2936,35,VIDEO,694,15,0,10-11-2025 00:00,4,8
2938,38,BLOG,2024,79,4,11-03-2025 00:00,16,16
2939,18,VIDEO,3117,512,35,12-02-2024 00:00,10,16
2940,7,VIDEO,120,6,0,05-07-2025 00:00,14,12
2941,20,SOCIAL MEDIA,3643,200,14,05-09-2024 00:00,16,4
2944,30,VIDEO,5853,2672,1054,09-01-2023 00:00,8,10
2945,33,SOCIAL MEDIA,2208,500,113,28-07-2024 00:00,11,6
2946,17,BLOG,1522,101,5,13-07-2025 00:00,20,16
2948,17,VIDEO,1495,390,110,24-03-2024 00:00,14,2
2949,1,SOCIAL MEDIA,381,36,7,18-03-2024 00:00,14,3
2950,21,VIDEO,75,2,0,19-11-2025 00:00,20,6
2951,2,SOCIAL MEDIA,3267,179,33,27-08-2024 00:00,15,11
2952,49,VIDEO,548,99,30,05-07-2023 00:00,16,8
2954,47,BLOG,1996,284,55,10-09-2024 00:00,13,12
2956,17,VIDEO,4958,1593,446,16-07-2023 00:00,11,20
2958,22,SOCIAL MEDIA,1890,258,14,18-05-2024 00:00,15,18
2960,34,SOCIAL MEDIA,2501,249,94,07-08-2023 00:00,7,19
2961,20,SOCIAL MEDIA,477,38,3,25-03-2025 00:00,14,5
2962,13,BLOG,957,14,0,19-12-2025 00:00,5,6
2963,37,SOCIAL MEDIA,3614,662,134,07-06-2024 00:00,18,12
2964,43,BLOG,1951,189,28,23-08-2024 00:00,7,13
2965,37,BLOG,2735,261,27,25-02-2025 00:00,10,6
2966,19,BLOG,4537,1711,566,22-05-2023 00:00,14,11
2968,19,SOCIAL MEDIA,1833,257,32,21-11-2024 00:00,19,9
2969,13,SOCIAL MEDIA,1234,152,10,11-03-2025 00:00,20,9
2970,43,BLOG,5129,390,95,13-05-2024 00:00,20,4
2971,46,VIDEO,7418,810,256,21-06-2023 00:00,5,4
2972,4,VIDEO,1250,450,137,28-10-2023 00:00,16,15
2974,1,VIDEO,2604,440,52,11-08-2024 00:00,1,11
2975,28,SOCIAL MEDIA,8887,3993,866,13-03-2023 00:00,3,20
2976,30,VIDEO,1657,173,27,30-08-2024 00:00,9,8
2977,33,VIDEO,3494,294,45,20-11-2024 00:00,4,1
2978,4,BLOG,147,13,0,24-03-2024 00:00,16,10
2979,49,BLOG,3874,1018,204,08-01-2023 00:00,17,10
2981,8,VIDEO,5240,751,105,08-01-2024 00:00,8,16
2982,33,VIDEO,1667,352,51,05-01-2024 00:00,13,13
2983,28,VIDEO,846,28,1,10-12-2025 00:00,2,12
2984,8,BLOG,983,50,3,02-07-2025 00:00,10,9
2986,23,VIDEO,4019,1014,285,30-11-2023 00:00,15,15
2987,7,BLOG,7729,1353,464,04-06-2023 00:00,15,1
2989,26,BLOG,4255,313,76,24-06-2024 00:00,7,15
2990,17,SOCIAL MEDIA,138,28,5,02-07-2023 00:00,4,14
2992,30,BLOG,5020,1050,154,31-03-2024 00:00,12,4
2994,19,BLOG,1065,41,4,15-01-2025 00:00,1,9
2996,16,BLOG,824,38,1,06-10-2025 00:00,17,15
2997,27,VIDEO,203,36,6,04-06-2024 00:00,14,9
2998,17,VIDEO,1003,18,0,20-08-2025 00:00,11,6
2999,19,VIDEO,3478,325,26,06-06-2024 00:00,19,7
3000,11,BLOG,7755,2890,1098,03-02-2023 00:00,4,3
3002,4,VIDEO,4279,1718,150,25-06-2023 00:00,19,14
3003,49,SOCIAL MEDIA,1593,61,4,04-07-2025 00:00,7,9
3005,9,BLOG,1840,331,89,22-02-2024 00:00,3,6
3006,48,SOCIAL MEDIA,6367,644,112,30-07-2023 00:00,20,10
3007,17,VIDEO,744,30,1,05-07-2025 00:00,14,10
3008,28,VIDEO,266,6,0,22-09-2025 00:00,17,14
3009,44,VIDEO,2352,806,155,18-01-2023 00:00,15,20
3010,29,VIDEO,116,2,0,03-10-2025 00:00,13,20
3011,8,VIDEO,1528,209,22,13-11-2024 00:00,12,10
3012,33,BLOG,4937,1729,437,26-10-2023 00:00,9,6
3014,32,SOCIAL MEDIA,542,19,0,20-11-2025 00:00,7,1
3015,29,VIDEO,1730,94,10,29-12-2024 00:00,16,13
3017,15,BLOG,7617,911,266,17-08-2023 00:00,12,9
3019,44,SOCIAL MEDIA,4665,2159,586,12-03-2023 00:00,20,3
3020,6,SOCIAL MEDIA,2585,238,48,07-08-2024 00:00,17,17
3022,21,SOCIAL MEDIA,6773,1287,335,16-05-2023 00:00,14,3
3023,12,VIDEO,1404,165,21,10-12-2024 00:00,8,5
3024,25,SOCIAL MEDIA,2948,625,173,02-11-2023 00:00,20,18
3025,26,VIDEO,4074,860,121,30-06-2024 00:00,10,7
3026,47,SOCIAL MEDIA,3152,307,50,16-02-2023 00:00,11,10
3028,45,SOCIAL MEDIA,748,40,0,12-06-2025 00:00,16,19
3029,43,VIDEO,2731,215,39,16-06-2024 00:00,3,18
3030,16,SOCIAL MEDIA,927,169,36,06-07-2024 00:00,16,3
3031,33,BLOG,855,13,0,13-10-2025 00:00,18,19
3032,34,SOCIAL MEDIA,664,23,2,28-04-2025 00:00,2,1
3034,28,VIDEO,1927,216,28,01-10-2024 00:00,12,17
3035,47,SOCIAL MEDIA,3224,325,38,20-11-2024 00:00,1,10
3037,38,SOCIAL MEDIA,1645,93,5,30-05-2025 00:00,19,4
3038,15,BLOG,2459,504,149,11-11-2023 00:00,9,1
3039,29,VIDEO,199,9,0,26-04-2025 00:00,3,19
3040,9,VIDEO,2718,100,12,19-02-2025 00:00,17,5
3044,8,SOCIAL MEDIA,2648,284,16,06-02-2025 00:00,17,18
3045,32,SOCIAL MEDIA,1742,266,42,30-09-2024 00:00,11,1
3046,15,VIDEO,7442,2679,753,18-07-2023 00:00,6,11
3047,20,VIDEO,2433,119,11,20-01-2025 00:00,12,16
3048,32,SOCIAL MEDIA,894,50,2,20-08-2025 00:00,12,16
3049,11,BLOG,2639,1129,125,25-01-2023 00:00,8,4
3050,37,VIDEO,970,39,1,27-10-2025 00:00,16,15
3051,7,VIDEO,790,193,10,18-05-2024 00:00,9,20
3053,13,SOCIAL MEDIA,5403,937,257,12-09-2023 00:00,14,13
3054,49,BLOG,5345,962,216,05-03-2024 00:00,11,18
3055,23,SOCIAL MEDIA,4430,1610,305,07-10-2023 00:00,13,13
3056,37,BLOG,191,2,0,28-12-2025 00:00,4,17
3057,19,SOCIAL MEDIA,645,241,106,30-04-2023 00:00,16,1
3058,32,BLOG,4037,436,91,11-05-2024 00:00,19,12
3059,2,SOCIAL MEDIA,2877,251,8,19-01-2025 00:00,15,20
3060,40,BLOG,996,169,15,11-06-2024 00:00,6,4
3061,4,VIDEO,5557,1827,145,19-11-2023 00:00,10,4
3062,9,BLOG,1893,113,7,21-06-2024 00:00,20,16
3063,32,VIDEO,2522,188,7,06-11-2024 00:00,5,17
3064,45,SOCIAL MEDIA,1169,182,15,04-12-2023 00:00,17,2
3065,36,BLOG,1218,22,0,16-06-2025 00:00,12,9
3066,35,SOCIAL MEDIA,723,69,23,13-11-2023 00:00,1,15
3067,29,BLOG,7475,1172,126,09-01-2023 00:00,7,14
3068,14,VIDEO,3239,466,114,26-03-2023 00:00,19,7
3069,30,VIDEO,222,21,2,20-04-2025 00:00,20,20
3071,48,SOCIAL MEDIA,4155,824,41,27-08-2024 00:00,17,3
3072,39,SOCIAL MEDIA,610,134,24,23-02-2024 00:00,16,18
3073,15,SOCIAL MEDIA,7194,659,225,07-10-2023 00:00,13,12
3074,6,SOCIAL MEDIA,131,2,0,08-09-2025 00:00,9,7
3075,43,VIDEO,1267,110,8,14-06-2025 00:00,3,7
3076,10,SOCIAL MEDIA,2043,484,107,18-01-2024 00:00,20,9
3077,20,VIDEO,430,27,2,03-05-2025 00:00,17,9
3079,33,SOCIAL MEDIA,13,0,0,09-08-2025 00:00,4,7
3080,1,BLOG,1131,272,57,25-06-2023 00:00,18,2
3081,45,VIDEO,2152,528,105,17-05-2024 00:00,8,7
3082,43,SOCIAL MEDIA,5996,1978,169,25-10-2023 00:00,13,10
3083,28,BLOG,932,46,1,21-11-2025 00:00,9,5
3085,21,SOCIAL MEDIA,1705,77,4,12-06-2025 00:00,12,15
3086,27,VIDEO,1180,57,7,30-01-2025 00:00,7,18
3087,35,SOCIAL MEDIA,3283,1086,161,03-12-2023 00:00,20,13
3088,34,BLOG,4290,1924,528,22-03-2023 00:00,11,18
3089,7,VIDEO,676,73,11,05-11-2024 00:00,14,6
3092,20,BLOG,1187,320,36,30-04-2024 00:00,5,2
3094,11,VIDEO,2350,585,106,22-06-2024 00:00,9,7
3096,12,VIDEO,6654,2055,613,18-10-2023 00:00,3,3
3099,4,SOCIAL MEDIA,6810,1931,472,29-10-2023 00:00,4,12
3101,33,VIDEO,7209,1053,374,16-04-2023 00:00,16,16
3102,1,SOCIAL MEDIA,4442,1178,293,04-02-2024 00:00,13,18
3104,15,SOCIAL MEDIA,6701,2524,440,21-05-2023 00:00,16,5
3106,47,BLOG,3928,321,24,29-08-2024 00:00,18,14
3108,41,SOCIAL MEDIA,269,16,0,27-06-2025 00:00,16,17
3109,49,BLOG,1937,117,5,23-05-2025 00:00,3,1
3110,42,BLOG,1678,220,61,12-01-2024 00:00,2,11
3112,22,BLOG,3432,831,159,30-01-2023 00:00,7,15
3114,2,VIDEO,604,45,4,03-04-2025 00:00,18,6
3115,8,SOCIAL MEDIA,225,6,0,07-06-2025 00:00,14,13
3116,48,BLOG,833,45,2,12-08-2025 00:00,7,6
3117,11,SOCIAL MEDIA,6993,2606,813,04-02-2023 00:00,12,17
3120,7,VIDEO,868,17,0,05-09-2025 00:00,3,6
3121,10,VIDEO,3592,1027,449,25-02-2023 00:00,9,13
3122,10,SOCIAL MEDIA,561,63,8,11-09-2024 00:00,12,14
3123,24,VIDEO,1673,409,110,11-05-2023 00:00,8,18
3124,32,VIDEO,1484,331,68,19-06-2024 00:00,16,18
3126,23,BLOG,5555,1055,112,25-09-2023 00:00,12,13
3127,6,SOCIAL MEDIA,448,6,0,18-11-2025 00:00,12,12
3129,37,BLOG,1090,166,33,31-03-2023 00:00,5,17
3131,14,BLOG,315,11,0,22-12-2025 00:00,9,16
3132,39,BLOG,400,25,1,06-11-2024 00:00,4,9
3135,47,BLOG,3374,1056,347,03-08-2023 00:00,20,1
3137,44,VIDEO,2279,412,17,13-09-2024 00:00,18,12
3139,50,SOCIAL MEDIA,368,18,0,13-05-2025 00:00,16,13
3140,27,VIDEO,1160,249,78,02-12-2023 00:00,4,4
3142,8,BLOG,1554,90,12,02-01-2025 00:00,20,20
3143,14,VIDEO,174,64,5,07-07-2023 00:00,14,14
3144,14,BLOG,4774,1083,302,19-10-2023 00:00,17,6
3145,15,BLOG,1070,128,20,25-11-2024 00:00,16,1
3146,19,BLOG,2558,823,122,19-01-2024 00:00,14,4
3147,49,VIDEO,6837,2251,300,23-06-2023 00:00,6,6
3148,33,SOCIAL MEDIA,4462,410,116,16-11-2023 00:00,3,18
3150,30,BLOG,1160,136,33,09-12-2023 00:00,4,2
3151,24,SOCIAL MEDIA,5139,450,134,09-09-2023 00:00,2,1
3152,48,SOCIAL MEDIA,449,67,13,02-10-2024 00:00,20,20
3153,21,VIDEO,3224,924,204,10-01-2023 00:00,14,19
3154,26,VIDEO,1556,134,17,12-02-2025 00:00,1,9
3155,2,SOCIAL MEDIA,6466,2501,689,10-07-2023 00:00,18,1
3157,27,BLOG,4762,478,139,01-02-2024 00:00,12,7
3158,25,SOCIAL MEDIA,164,1,0,19-12-2025 00:00,8,5
3160,13,BLOG,3971,949,143,21-08-2023 00:00,18,2
3161,10,SOCIAL MEDIA,3923,339,37,21-10-2024 00:00,3,7
3162,18,BLOG,168,24,4,08-02-2023 00:00,8,9
3163,3,BLOG,1474,65,6,15-02-2025 00:00,10,5
3164,40,BLOG,1770,79,4,06-05-2025 00:00,6,15
3165,34,SOCIAL MEDIA,5959,478,144,25-12-2023 00:00,8,11
3166,47,BLOG,1380,258,19,31-10-2023 00:00,11,15
3167,47,BLOG,2711,674,88,28-04-2024 00:00,17,7
3168,23,VIDEO,941,42,1,19-08-2025 00:00,20,20
3169,50,SOCIAL MEDIA,375,8,0,12-10-2025 00:00,2,5
3170,43,BLOG,302,17,0,20-05-2025 00:00,15,10
3171,16,BLOG,226,10,0,05-09-2025 00:00,3,18
3172,33,BLOG,6407,1448,290,20-08-2023 00:00,16,20
3175,42,VIDEO,4311,807,66,03-06-2024 00:00,9,12
3176,48,VIDEO,2271,190,21,02-07-2024 00:00,9,10
3177,37,BLOG,898,37,0,10-12-2025 00:00,13,1
3178,49,VIDEO,1294,63,2,06-07-2025 00:00,3,12
3179,31,BLOG,4501,346,28,01-07-2024 00:00,8,15
3180,9,VIDEO,624,26,0,26-08-2025 00:00,9,9
3181,36,SOCIAL MEDIA,2332,106,22,30-08-2024 00:00,9,7
3182,12,SOCIAL MEDIA,2595,307,30,15-06-2024 00:00,15,14
3184,10,VIDEO,3278,796,84,09-06-2024 00:00,5,9
3185,5,VIDEO,449,43,5,16-02-2025 00:00,15,11
3186,9,VIDEO,2652,334,23,13-04-2024 00:00,10,15
3187,46,VIDEO,2212,234,28,19-03-2024 00:00,14,1
3188,8,BLOG,234,18,1,03-06-2025 00:00,1,8
3191,27,BLOG,4667,1554,517,18-06-2023 00:00,19,19
3192,20,SOCIAL MEDIA,2137,365,24,09-11-2024 00:00,14,12
3193,49,VIDEO,1965,119,13,23-03-2025 00:00,4,3
3195,28,SOCIAL MEDIA,1126,111,5,05-01-2025 00:00,10,15
3198,14,BLOG,56,0,0,18-11-2025 00:00,14,2
3199,26,BLOG,2815,917,244,10-05-2023 00:00,19,18
3200,19,VIDEO,1318,169,16,10-11-2024 00:00,10,18
3201,11,VIDEO,6135,1971,241,05-09-2023 00:00,9,13
3202,33,VIDEO,2930,395,114,06-04-2023 00:00,6,12
3203,47,VIDEO,453,4,0,02-11-2025 00:00,19,11
3204,29,VIDEO,137,3,0,19-11-2025 00:00,11,13
